source_line	original	nomi_ru	nomi_uz	review_reason
10951	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 52	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 52	Korset Dlya Korrektsii Figuri Tonus R. 52	unresolved_abbreviation
10952	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 52 (ЛЕТНИЙ)	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 52 (Летний)	Korset Dlya Korrektsii Figuri Tonus R. 52 (Letniy)	unresolved_abbreviation
10953	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 54	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 54	Korset Dlya Korrektsii Figuri Tonus R. 54	unresolved_abbreviation
10954	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 54 (ЛЕТНИЙ)	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 54 (Летний)	Korset Dlya Korrektsii Figuri Tonus R. 54 (Letniy)	unresolved_abbreviation
10955	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 56	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 56	Korset Dlya Korrektsii Figuri Tonus R. 56	unresolved_abbreviation
10956	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 56 (ЛЕТНИЙ)	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 56 (Летний)	Korset Dlya Korrektsii Figuri Tonus R. 56 (Letniy)	unresolved_abbreviation
10957	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 58	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 58	Korset Dlya Korrektsii Figuri Tonus R. 58	unresolved_abbreviation
10958	КОРСЕТ ДЛЯ КОРРЕКЦИИ ФИГУРЫ ТОНУС Р. 58 (ЛЕТНИЙ)	Корсет ДЛЯ Коррекции Фигуры Тонус Р. 58 (Летний)	Korset Dlya Korrektsii Figuri Tonus R. 58 (Letniy)	unresolved_abbreviation
10960	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ Р. XL	Корсет ДЛЯ Позвоночника И Спины Р. XL	Korset Dlya Pozvonochnika I Spini R. XL	unresolved_abbreviation
10961	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 46	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 46	Korset Dlya Pozvonochnika I Spini Tonus R. 46	unresolved_abbreviation
10962	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 48	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 48	Korset Dlya Pozvonochnika I Spini Tonus R. 48	unresolved_abbreviation
10963	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 50	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 50	Korset Dlya Pozvonochnika I Spini Tonus R. 50	unresolved_abbreviation
10964	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 52	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 52	Korset Dlya Pozvonochnika I Spini Tonus R. 52	unresolved_abbreviation
10965	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 54	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 54	Korset Dlya Pozvonochnika I Spini Tonus R. 54	unresolved_abbreviation
10966	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 56	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 56	Korset Dlya Pozvonochnika I Spini Tonus R. 56	unresolved_abbreviation
10967	КОРСЕТ ДЛЯ ПОЗВОНОЧНИКА И СПИНЫ ТОНУС Р. 58	Корсет ДЛЯ Позвоночника И Спины Тонус Р. 58	Korset Dlya Pozvonochnika I Spini Tonus R. 58	unresolved_abbreviation
10969	КОРСЕТ ДЛЯ ПОХУДЕНИЯ ДО И ПОСЛЕ РОДОВ INAN MEDICAL K-809 Р. L-XL	Корсет ДЛЯ Похудения ДО И После Родов INAN MEDICAL K-809 Р. L-XL	Korset Dlya Poxudeniya Do I Posle Rodov INAN MEDICAL K-809 R. L-XL	unresolved_abbreviation
10970	КОРСЕТ ДЛЯ ПОХУДЕНИЯ ДО И ПОСЛЕ РОДОВ INAN MEDICAL K-809 Р. S-M	Корсет ДЛЯ Похудения ДО И После Родов INAN MEDICAL K-809 Р. S-M	Korset Dlya Poxudeniya Do I Posle Rodov INAN MEDICAL K-809 R. S-M	unresolved_abbreviation
10972	КОРСЕТ ОРТОПЕДИЧЕСКИЙ ГРУДОПОЯСНИЧНЫЙ (ЖЕСТКИЙ) INAN MEDICAL K-808 Р. L	Корсет Ортопедический Грудопоясничный (Жесткий) INAN MEDICAL K-808 Р. L	Korset Ortopedicheskiy Grudopoyasnichniy (Jestkiy) INAN MEDICAL K-808 R. L	unresolved_abbreviation
10973	КОРСЕТ ОРТОПЕДИЧЕСКИЙ ГРУДОПОЯСНИЧНЫЙ (ЖЕСТКИЙ) INAN MEDICAL K-808 Р. M	Корсет Ортопедический Грудопоясничный (Жесткий) INAN MEDICAL K-808 Р. M	Korset Ortopedicheskiy Grudopoyasnichniy (Jestkiy) INAN MEDICAL K-808 R. M	unresolved_abbreviation
10974	КОРСЕТ ОРТОПЕДИЧЕСКИЙ ГРУДОПОЯСНИЧНЫЙ (ЖЕСТКИЙ) INAN MEDICAL K-808 Р. S	Корсет Ортопедический Грудопоясничный (Жесткий) INAN MEDICAL K-808 Р. S	Korset Ortopedicheskiy Grudopoyasnichniy (Jestkiy) INAN MEDICAL K-808 R. S	unresolved_abbreviation
10975	КОРСЕТ ОРТОПЕДИЧЕСКИЙ ГРУДОПОЯСНИЧНЫЙ (ЖЕСТКИЙ) INAN MEDICAL K-808 Р. XL	Корсет Ортопедический Грудопоясничный (Жесткий) INAN MEDICAL K-808 Р. XL	Korset Ortopedicheskiy Grudopoyasnichniy (Jestkiy) INAN MEDICAL K-808 R. XL	unresolved_abbreviation
10976	КОРСЕТ ОРТОПЕДИЧЕСКИЙ ГРУДОПОЯСНИЧНЫЙ (ЖЕСТКИЙ) INAN MEDICAL K-808 Р. XXL	Корсет Ортопедический Грудопоясничный (Жесткий) INAN MEDICAL K-808 Р. XXL	Korset Ortopedicheskiy Grudopoyasnichniy (Jestkiy) INAN MEDICAL K-808 R. XXL	unresolved_abbreviation
10985	КОРСЕТ ПОЯСНИЧНО-БРЮШНОЙ (АБДОМИНАЛЬНЫЙ) INAN MEDICAL K-802 Р. L	Корсет Пояснично-брюшной (Абдоминальный) INAN MEDICAL K-802 Р. L	Korset Poyasnichno-bryushnoy (Abdominalniy) INAN MEDICAL K-802 R. L	unresolved_abbreviation
10986	КОРСЕТ ПОЯСНИЧНО-БРЮШНОЙ (АБДОМИНАЛЬНЫЙ) INAN MEDICAL K-802 Р. M	Корсет Пояснично-брюшной (Абдоминальный) INAN MEDICAL K-802 Р. M	Korset Poyasnichno-bryushnoy (Abdominalniy) INAN MEDICAL K-802 R. M	unresolved_abbreviation
10987	КОРСЕТ ПОЯСНИЧНО-БРЮШНОЙ (АБДОМИНАЛЬНЫЙ) INAN MEDICAL K-802 Р. S	Корсет Пояснично-брюшной (Абдоминальный) INAN MEDICAL K-802 Р. S	Korset Poyasnichno-bryushnoy (Abdominalniy) INAN MEDICAL K-802 R. S	unresolved_abbreviation
10988	КОРСЕТ ПОЯСНИЧНО-БРЮШНОЙ (АБДОМИНАЛЬНЫЙ) INAN MEDICAL K-802 Р. XL	Корсет Пояснично-брюшной (Абдоминальный) INAN MEDICAL K-802 Р. XL	Korset Poyasnichno-bryushnoy (Abdominalniy) INAN MEDICAL K-802 R. XL	unresolved_abbreviation
10989	КОРСЕТ ПОЯСНИЧНО-БРЮШНОЙ (АБДОМИНАЛЬНЫЙ) INAN MEDICAL K-802 Р. XXL	Корсет Пояснично-брюшной (Абдоминальный) INAN MEDICAL K-802 Р. XXL	Korset Poyasnichno-bryushnoy (Abdominalniy) INAN MEDICAL K-802 R. XXL	unresolved_abbreviation
10990	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ DOUBLE Р. (L)	Корсет Пояснично-крестцовый DOUBLE Р. (L)	Korset Poyasnichno-kresttsoviy DOUBLE R. (L)	unresolved_abbreviation
10991	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ DOUBLE Р. (XL)	Корсет Пояснично-крестцовый DOUBLE Р. (XL)	Korset Poyasnichno-kresttsoviy DOUBLE R. (XL)	unresolved_abbreviation
10992	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ DOUBLE Р. (XXL)	Корсет Пояснично-крестцовый DOUBLE Р. (XXL)	Korset Poyasnichno-kresttsoviy DOUBLE R. (XXL)	unresolved_abbreviation
10993	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ HEALTH LINE (HL-260K) Р. L	Корсет Пояснично-крестцовый HEALTH LINE (HL-260K) Р. L	Korset Poyasnichno-kresttsoviy HEALTH LINE (HL-260K) R. L	unresolved_abbreviation
10994	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ HEALTH LINE (HL-260K) Р. M	Корсет Пояснично-крестцовый HEALTH LINE (HL-260K) Р. M	Korset Poyasnichno-kresttsoviy HEALTH LINE (HL-260K) R. M	unresolved_abbreviation
10995	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ HEALTH LINE (HL-260K) Р. S	Корсет Пояснично-крестцовый HEALTH LINE (HL-260K) Р. S	Korset Poyasnichno-kresttsoviy HEALTH LINE (HL-260K) R. S	unresolved_abbreviation
10996	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ HEALTH LINE (HL-260K) Р. XL	Корсет Пояснично-крестцовый HEALTH LINE (HL-260K) Р. XL	Korset Poyasnichno-kresttsoviy HEALTH LINE (HL-260K) R. XL	unresolved_abbreviation
10997	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ HEALTH LINE (HL-260K) Р. XXL	Корсет Пояснично-крестцовый HEALTH LINE (HL-260K) Р. XXL	Korset Poyasnichno-kresttsoviy HEALTH LINE (HL-260K) R. XXL	unresolved_abbreviation
10998	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ SOFT Р. (L)	Корсет Пояснично-крестцовый SOFT Р. (L)	Korset Poyasnichno-kresttsoviy SOFT R. (L)	unresolved_abbreviation
10999	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ SOFT Р. (XL)	Корсет Пояснично-крестцовый SOFT Р. (XL)	Korset Poyasnichno-kresttsoviy SOFT R. (XL)	unresolved_abbreviation
11000	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ SOFT Р. (XXL)	Корсет Пояснично-крестцовый SOFT Р. (XXL)	Korset Poyasnichno-kresttsoviy SOFT R. (XXL)	unresolved_abbreviation
11001	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ SUPPORT LINE (SL 260K) Р. L	Корсет Пояснично-крестцовый SUPPORT LINE (SL 260K) Р. L	Korset Poyasnichno-kresttsoviy SUPPORT LINE (SL 260K) R. L	unresolved_abbreviation
11002	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ SUPPORT LINE (SL 260K) Р. XL	Корсет Пояснично-крестцовый SUPPORT LINE (SL 260K) Р. XL	Korset Poyasnichno-kresttsoviy SUPPORT LINE (SL 260K) R. XL	unresolved_abbreviation
11003	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ SUPPORT LINE (SL 260K) Р. XXL	Корсет Пояснично-крестцовый SUPPORT LINE (SL 260K) Р. XXL	Korset Poyasnichno-kresttsoviy SUPPORT LINE (SL 260K) R. XXL	unresolved_abbreviation
11004	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ ЖЕСТКИЙ Р. (L)	Корсет Пояснично-крестцовый Жесткий Р. (L)	Korset Poyasnichno-kresttsoviy Jestkiy R. (L)	unresolved_abbreviation
11005	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ ЖЕСТКИЙ Р. (XL)	Корсет Пояснично-крестцовый Жесткий Р. (XL)	Korset Poyasnichno-kresttsoviy Jestkiy R. (XL)	unresolved_abbreviation
11006	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ ЖЕСТКИЙ Р. (XXL)	Корсет Пояснично-крестцовый Жесткий Р. (XXL)	Korset Poyasnichno-kresttsoviy Jestkiy R. (XXL)	unresolved_abbreviation
11007	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ Р. (L)	Корсет Пояснично-крестцовый Р. (L)	Korset Poyasnichno-kresttsoviy R. (L)	unresolved_abbreviation
11008	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ Р. (XL)	Корсет Пояснично-крестцовый Р. (XL)	Korset Poyasnichno-kresttsoviy R. (XL)	unresolved_abbreviation
11009	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ Р. (XXL)	Корсет Пояснично-крестцовый Р. (XXL)	Korset Poyasnichno-kresttsoviy R. (XXL)	unresolved_abbreviation
11011	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ С МЕТАЛЛОМ (32СМ) INAN MEDICAL K-807 Р. L	Корсет Пояснично-крестцовый С Металлом (32СМ) INAN MEDICAL K-807 Р. L	Korset Poyasnichno-kresttsoviy S Metallom (32Sm) INAN MEDICAL K-807 R. L	unresolved_abbreviation
11012	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ С МЕТАЛЛОМ (32СМ) INAN MEDICAL K-807 Р. M	Корсет Пояснично-крестцовый С Металлом (32СМ) INAN MEDICAL K-807 Р. M	Korset Poyasnichno-kresttsoviy S Metallom (32Sm) INAN MEDICAL K-807 R. M	unresolved_abbreviation
11013	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ С МЕТАЛЛОМ (32СМ) INAN MEDICAL K-807 Р. S	Корсет Пояснично-крестцовый С Металлом (32СМ) INAN MEDICAL K-807 Р. S	Korset Poyasnichno-kresttsoviy S Metallom (32Sm) INAN MEDICAL K-807 R. S	unresolved_abbreviation
11014	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ С МЕТАЛЛОМ (32СМ) INAN MEDICAL K-807 Р. XL	Корсет Пояснично-крестцовый С Металлом (32СМ) INAN MEDICAL K-807 Р. XL	Korset Poyasnichno-kresttsoviy S Metallom (32Sm) INAN MEDICAL K-807 R. XL	unresolved_abbreviation
11015	КОРСЕТ ПОЯСНИЧНО-КРЕСТЦОВЫЙ С МЕТАЛЛОМ (32СМ) INAN MEDICAL K-807 Р. XXL	Корсет Пояснично-крестцовый С Металлом (32СМ) INAN MEDICAL K-807 Р. XXL	Korset Poyasnichno-kresttsoviy S Metallom (32Sm) INAN MEDICAL K-807 R. XXL	unresolved_abbreviation
11017	КОРСЕТ ПОЯСНИЧНЫЙ ЛЮМБОСТАТ (26СМ) INAN MEDICAL K-806 Р. L	Корсет Поясничный Люмбостат (26СМ) INAN MEDICAL K-806 Р. L	Korset Poyasnichniy Lyumbostat (26Sm) INAN MEDICAL K-806 R. L	unresolved_abbreviation
11018	КОРСЕТ ПОЯСНИЧНЫЙ ЛЮМБОСТАТ (26СМ) INAN MEDICAL K-806 Р. M	Корсет Поясничный Люмбостат (26СМ) INAN MEDICAL K-806 Р. M	Korset Poyasnichniy Lyumbostat (26Sm) INAN MEDICAL K-806 R. M	unresolved_abbreviation
11019	КОРСЕТ ПОЯСНИЧНЫЙ ЛЮМБОСТАТ (26СМ) INAN MEDICAL K-806 Р. S	Корсет Поясничный Люмбостат (26СМ) INAN MEDICAL K-806 Р. S	Korset Poyasnichniy Lyumbostat (26Sm) INAN MEDICAL K-806 R. S	unresolved_abbreviation
11020	КОРСЕТ ПОЯСНИЧНЫЙ ЛЮМБОСТАТ (26СМ) INAN MEDICAL K-806 Р. XXL	Корсет Поясничный Люмбостат (26СМ) INAN MEDICAL K-806 Р. XXL	Korset Poyasnichniy Lyumbostat (26Sm) INAN MEDICAL K-806 R. XXL	unresolved_abbreviation
11025	КОРСЕТ СПИННОЙ С ПОЯСОМ HEALTH LINE (HL-330K) Р. S	Корсет Спинной С Поясом HEALTH LINE (HL-330K) Р. S	Korset Spinnoy S Poyasom HEALTH LINE (HL-330K) R. S	unresolved_abbreviation
11026	КОРСЕТ СПИННОЙ С ПОЯСОМ SUPPORT LINE (SL 330K) Р. M	Корсет Спинной С Поясом SUPPORT LINE (SL 330K) Р. M	Korset Spinnoy S Poyasom SUPPORT LINE (SL 330K) R. M	unresolved_abbreviation
11027	КОРСЕТ СПИННОЙ С ПОЯСОМ SUPPORT LINE (SL 330K) Р. S	Корсет Спинной С Поясом SUPPORT LINE (SL 330K) Р. S	Korset Spinnoy S Poyasom SUPPORT LINE (SL 330K) R. S	unresolved_abbreviation
11028	КОРСЕТ СПИННОЙ С ПОЯСОМ SUPPORT LINE (SL 330K) Р. XL	Корсет Спинной С Поясом SUPPORT LINE (SL 330K) Р. XL	Korset Spinnoy S Poyasom SUPPORT LINE (SL 330K) R. XL	unresolved_abbreviation
11029	КОРСЕТ СПИННОЙ С ПОЯСОМ SUPPORT LINE (SL 330K) Р. XXL	Корсет Спинной С Поясом SUPPORT LINE (SL 330K) Р. XXL	Korset Spinnoy S Poyasom SUPPORT LINE (SL 330K) R. XXL	unresolved_abbreviation
11030	КОРСЕТ УСИЛЕННЫЙ Д/ПОЗВОНОЧНОЙ КРЕСТОВИНЫ ТОНУС Р. 48	Корсет Усиленный Д/позвоночной Крестовины Тонус Р. 48	Korset Usilenniy D/pozvonochnoy Krestovini Tonus R. 48	unresolved_abbreviation
11031	КОРСЕТ УСИЛЕННЫЙ Д/ПОЗВОНОЧНОЙ КРЕСТОВИНЫ ТОНУС Р. 50	Корсет Усиленный Д/позвоночной Крестовины Тонус Р. 50	Korset Usilenniy D/pozvonochnoy Krestovini Tonus R. 50	unresolved_abbreviation
11032	КОРСЕТ УСИЛЕННЫЙ Д/ПОЗВОНОЧНОЙ КРЕСТОВИНЫ ТОНУС Р. 52	Корсет Усиленный Д/позвоночной Крестовины Тонус Р. 52	Korset Usilenniy D/pozvonochnoy Krestovini Tonus R. 52	unresolved_abbreviation
11105	КОФЕИН-БЕНЗОАТ НАТРИЯ АМП 20% 1МЛ №10**	Кофеин-бензоат Натрия ампулы 20% 1 мл №10**	Kofein-benzoat Natriya ampula 20% 1 ml №10**	source_marker
11106	КОФЕИН-БЕНЗОАТ НАТРИЯ АМП 20% 1МЛ №10**	Кофеин-бензоат Натрия ампулы 20% 1 мл №10**	Kofein-benzoat Natriya ampula 20% 1 ml №10**	source_marker
11146	КРЕМ "СВОБОДА" Д/ЛИЦА АНТИВОЗРАСТНОЙ 80МЛ	Крем "Свобода" для лица Антивозрастной 80 мл	Krem "Svoboda" yuz uchun Antivozrastnoy 80 ml	unresolved_abbreviation
11147	КРЕМ "СВОБОДА" Д/ЛИЦА ПИТАТЕЛЬНЫЙ 80МЛ	Крем "Свобода" для лица Питательный 80 мл	Krem "Svoboda" yuz uchun Pitatelniy 80 ml	unresolved_abbreviation
11148	КРЕМ "СВОБОДА" Д/ЛИЦА С ОСВЕТЛЯЮЩИМ ЭФФЕКТОМ 45МЛ	Крем "Свобода" для лица С Осветляющим Эффектом 45 мл	Krem "Svoboda" yuz uchun S Osvetlyayushchim Effektom 45 ml	unresolved_abbreviation
11149	КРЕМ "СВОБОДА" Д/ЛИЦА С УВЛАЖНЯЮЩИМ ЭФФЕКТОМ 80МЛ	Крем "Свобода" для лица С Увлажняющим Эффектом 80 мл	Krem "Svoboda" yuz uchun S Uvlajnyayushchim Effektom 80 ml	unresolved_abbreviation
11150	КРЕМ "СВОБОДА" Д/НОГ С АНТИБАКТЕРИАЛЬНЫМ ЭФФЕКТОМ 80МЛ	Крем "Свобода" Д/ног С Антибактериальным Эффектом 80 мл	Krem "Svoboda" D/nog S Antibakterialnim Effektom 80 ml	unresolved_abbreviation
11151	КРЕМ "СВОБОДА" Д/РУК 80МЛ	Крем "Свобода" для рук 80 мл	Krem "Svoboda" qo‘l uchun 80 ml	unresolved_abbreviation
11152	КРЕМ "СВОБОДА" Д/РУК И НОГТЕЙ ПИТАТЕЛЬНЫЙ 80МЛ	Крем "Свобода" для рук И Ногтей Питательный 80 мл	Krem "Svoboda" qo‘l uchun I Nogtey Pitatelniy 80 ml	unresolved_abbreviation
11154	КРЕМ "ЭКОХЕРБАЛЛ" Д/ЛИЦА ПРЫЩФРИ 30МЛ	Крем "Экохербалл" для лица Прыщфри 30 мл	Krem "Ekoxerball" yuz uchun Prishchfri 30 ml	unresolved_abbreviation
11155	КРЕМ "ЭКОХЕРБАЛЛ" Д/ЛИЦА ФРЕШ ЛИЦО 30МЛ	Крем "Экохербалл" для лица Фреш Лицо 30 мл	Krem "Ekoxerball" yuz uchun Fresh Litso 30 ml	unresolved_abbreviation
11156	КРЕМ "ЭКОХЕРБАЛЛ" Д/СТОП ТРЕЩКЭР 30МЛ	Крем "Экохербалл" Д/стоп Трещкэр 30 мл	Krem "Ekoxerball" D/stop Treshchker 30 ml	unresolved_abbreviation
11195	КРЕМ Д/ДЕПИЛЯЦИИ VEET Д/НОРМАЛЬНОЙ КОЖИ 100МЛ	Крем Д/депиляции VEET Д/нормальной Кожи 100 мл	Krem D/depilyatsii VEET D/normalnoy Koji 100 ml	unresolved_abbreviation
