source_line	original	nomi_ru	nomi_uz	review_reason
11171	КРЕМ NIVEA CREME ДЛЯ РУК УВЛАЖНЕНИЕ И МЯГКОСТЬ 75МЛ	Крем NIVEA CREME ДЛЯ РУК Увлажнение И Мягкость 75 мл	Krem NIVEA CREME Dlya Ruk Uvlajnenie I Myagkost 75 ml	brand_spelling_not_verified
11172	КРЕМ NIVEA CREME УВЛАЖНЯЮЩИЙ 150МЛ	Крем NIVEA CREME Увлажняющий 150 мл	Krem NIVEA CREME Uvlajnyayushchiy 150 ml	brand_spelling_not_verified
11173	КРЕМ NIVEA Q10 PLUS ДНЕВНОЙ ПРОТИВ МОРЩИН 50МЛ	Крем NIVEA Q10 PLUS Дневной Против Морщин 50 мл	Krem NIVEA Q10 PLUS Dnevnoy Protiv Morshchin 50 ml	brand_spelling_not_verified
11174	КРЕМ NIVEA Q10 PLUS НОЧНОЙ ПРОТИВ МОРЩИН 50МЛ	Крем NIVEA Q10 PLUS Ночной Против Морщин 50 мл	Krem NIVEA Q10 PLUS Nochnoy Protiv Morshchin 50 ml	brand_spelling_not_verified
11175	КРЕМ NIVEA SOFT ИНТЕНСИВНЫЙ УВЛАЖНЯЮЩИЙ 100МЛ	Крем NIVEA SOFT Интенсивный Увлажняющий 100 мл	Krem NIVEA SOFT Intensivniy Uvlajnyayushchiy 100 ml	brand_spelling_not_verified
11176	КРЕМ NIVEA SOFT ИНТЕНСИВНЫЙ УВЛАЖНЯЮЩИЙ 200МЛ	Крем NIVEA SOFT Интенсивный Увлажняющий 200 мл	Krem NIVEA SOFT Intensivniy Uvlajnyayushchiy 200 ml	brand_spelling_not_verified
11177	КРЕМ NIVEA SOFT Я КОКЕТЛИВАЯ МАЛИНКА УВЛАЖНЯЮЩИЙ 100МЛ	Крем NIVEA SOFT Я Кокетливая Малинка Увлажняющий 100 мл	Krem NIVEA SOFT Ya Koketlivaya Malinka Uvlajnyayushchiy 100 ml	brand_spelling_not_verified
11178	КРЕМ NIVEA ДЛЯ РУК УВЛАЖНЕНИЕ И МЯГКОСТЬ 75МЛ	Крем NIVEA ДЛЯ РУК Увлажнение И Мягкость 75 мл	Krem NIVEA Dlya Ruk Uvlajnenie I Myagkost 75 ml	brand_spelling_not_verified
11179	КРЕМ NIVEA ДНЕВНОЙ 24 ЧАСА УВЛАЖНЕНИЯ+МАТИРОВАНИЕ 50МЛ	Крем NIVEA Дневной 24 Часа Увлажнения+Матирование 50 мл	Krem NIVEA Dnevnoy 24 Chasa Uvlajneniya+Matirovanie 50 ml	brand_spelling_not_verified
11180	КРЕМ NIVEA ДНЕВНОЙ 24 ЧАСА УВЛАЖНЕНИЯ+ПИТАНИЕ 50МЛ	Крем NIVEA Дневной 24 Часа Увлажнения+Питание 50 мл	Krem NIVEA Dnevnoy 24 Chasa Uvlajneniya+Pitanie 50 ml	brand_spelling_not_verified
11181	КРЕМ NIVEA ДНЕВНОЙ 24 ЧАСА УВЛАЖНЕНИЯ+СВЕЖЕСТЬ 50МЛ	Крем NIVEA Дневной 24 Часа Увлажнения+Свежесть 50 мл	Krem NIVEA Dnevnoy 24 Chasa Uvlajneniya+Svejest 50 ml	brand_spelling_not_verified
11182	КРЕМ NIVEA ДНЕВНОЙ МАТИРУЮЩИЙ 50МЛ	Крем NIVEA Дневной Матирующий 50 мл	Krem NIVEA Dnevnoy Matiruyushchiy 50 ml	brand_spelling_not_verified
11183	КРЕМ NIVEA ДНЕВНОЙ ЭНЕРГИЯ МОЛОДОСТИ + ЛИФТИНГ 45+ 50МЛ	Крем NIVEA Дневной Энергия Молодости + Лифтинг 45+ 50 мл	Krem NIVEA Dnevnoy Energiya Molodosti + Lifting 45+ 50 ml	brand_spelling_not_verified
11184	КРЕМ NIVEA ДНЕВНОЙ ЭНЕРГИЯ МОЛОДОСТИ 50МЛ	Крем NIVEA Дневной Энергия Молодости 50 мл	Krem NIVEA Dnevnoy Energiya Molodosti 50 ml	brand_spelling_not_verified
11185	КРЕМ NIVEA НОЧНОЙ 24 ЧАСА УВЛАЖНЕНИЯ+ВОССТАНОВЛЕНИЕ 50МЛ	Крем NIVEA Ночной 24 Часа Увлажнения+Восстановление 50 мл	Krem NIVEA Nochnoy 24 Chasa Uvlajneniya+Vosstanovlenie 50 ml	brand_spelling_not_verified
11186	КРЕМ NIVEA НОЧНОЙ ЭНЕРГИЯ МОЛОДОСТИ + ЛИФТИНГ 45+ 50МЛ	Крем NIVEA Ночной Энергия Молодости + Лифтинг 45+ 50 мл	Krem NIVEA Nochnoy Energiya Molodosti + Lifting 45+ 50 ml	brand_spelling_not_verified
11187	КРЕМ NIVEA НОЧНОЙ ЭНЕРГИЯ МОЛОДОСТИ + РЕВИТАЛИЗАЦИЯ 55+ 50МЛ	Крем NIVEA Ночной Энергия Молодости + Ревитализация 55+ 50 мл	Krem NIVEA Nochnoy Energiya Molodosti + Revitalizatsiya 55+ 50 ml	brand_spelling_not_verified
11188	КРЕМ NIVEA НОЧНОЙ ЭНЕРГИЯ МОЛОДОСТИ + ЭЛАСТИЧНОСТЬ 35+ 50МЛ	Крем NIVEA Ночной Энергия Молодости + Эластичность 35+ 50 мл	Krem NIVEA Nochnoy Energiya Molodosti + Elastichnost 35+ 50 ml	brand_spelling_not_verified
11189	КРЕМ SUN REPUBLIC ПОСЛЕ ЗАГАРА 125МЛ	Крем SUN REPUBLIC После Загара 125 мл	Krem SUN REPUBLIC Posle Zagara 125 ml	brand_spelling_not_verified
11190	КРЕМ SUN REPUBLIC СОЛНЦЕЗАЩ 12SPF 125МЛ	Крем SUN REPUBLIC Солнцезащ 12SPF 125 мл	Krem SUN REPUBLIC Solntsezashch 12SPF 125 ml	brand_spelling_not_verified
11191	КРЕМ SUN REPUBLIC СОЛНЦЕЗАЩ 20SPF 125МЛ	Крем SUN REPUBLIC Солнцезащ 20SPF 125 мл	Krem SUN REPUBLIC Solntsezashch 20SPF 125 ml	brand_spelling_not_verified
11192	КРЕМ SUN REPUBLIC СОЛНЦЕЗАЩ 40SPF 125МЛ	Крем SUN REPUBLIC Солнцезащ 40SPF 125 мл	Krem SUN REPUBLIC Solntsezashch 40SPF 125 ml	brand_spelling_not_verified
11193	КРЕМ TOPFER MAMACARE ДЛЯ СОСКОВ 30МЛ	Крем TOPFER MAMACARE ДЛЯ Сосков 30 мл	Krem TOPFER MAMACARE Dlya Soskov 30 ml	brand_spelling_not_verified
11194	КРЕМ ВОКРУГ ГЛАЗ SWISS ENERGY MOISTURE EYE CREAM УВЛАЖНЯЮЩИЙ 40МЛ	Крем Вокруг Глаз SWISS ENERGY MOISTURE EYE CREAM Увлажняющий 40 мл	Krem Vokrug Glaz SWISS ENERGY MOISTURE EYE CREAM Uvlajnyayushchiy 40 ml	brand_spelling_not_verified
11195	КРЕМ Д/ДЕПИЛЯЦИИ VEET Д/НОРМАЛЬНОЙ КОЖИ 100МЛ	Крем Д/депиляции VEET Д/нормальной Кожи 100 мл	Krem D/depilyatsii VEET D/normalnoy Koji 100 ml	unresolved_abbreviation
11196	КРЕМ Д/ДЕПИЛЯЦИИ VEET Д/СУХОЙ КОЖИ 100МЛ	Крем Д/депиляции VEET Д/сухой Кожи 100 мл	Krem D/depilyatsii VEET D/suxoy Koji 100 ml	unresolved_abbreviation
11197	КРЕМ Д/ДЕПИЛЯЦИИ VEET Д/ЧУВСТВИТЕЛЬНОЙ КОЖИ 100МЛ	Крем Д/депиляции VEET Д/чувствительной Кожи 100 мл	Krem D/depilyatsii VEET D/chuvstvitelnoy Koji 100 ml	unresolved_abbreviation
11198	КРЕМ ДЕТСКИЙ 45МЛ	Крем Детский 45 мл	Krem Detskiy 45 ml	brand_spelling_not_verified
11199	КРЕМ ДЕТСКИЙ AURA РОМАШКА И ЧЕРЕДА 75МЛ	Крем Детский AURA Ромашка И Череда 75 мл	Krem Detskiy AURA Romashka I Chereda 75 ml	brand_spelling_not_verified
11200	КРЕМ ДЕТСКИЙ DISNEY BABY ЕЖЕДНЕВНЫЙ УХОД 75МЛ	Крем Детский DISNEY BABY Ежедневный Уход 75 мл	Krem Detskiy DISNEY BABY Ejednevniy Uxod 75 ml	brand_spelling_not_verified
11201	КРЕМ ДЕТСКИЙ DISNEY BABY НОЧНОЙ 75МЛ	Крем Детский DISNEY BABY Ночной 75 мл	Krem Detskiy DISNEY BABY Nochnoy 75 ml	brand_spelling_not_verified
11202	КРЕМ ДЕТСКИЙ DISNEY BABY ПОД ПОДГУЗНИК 60МЛ	Крем Детский DISNEY BABY ПОД Подгузник 60 мл	Krem Detskiy DISNEY BABY Pod Podguznik 60 ml	brand_spelling_not_verified
11203	КРЕМ ДЕТСКИЙ DISNEY BABY УВЛАЖНЯЮЩИЙ+СМЯГЧАЮЩИЙ 75МЛ	Крем Детский DISNEY BABY Увлажняющий+Смягчающий 75 мл	Krem Detskiy DISNEY BABY Uvlajnyayushchiy+Smyagchayushchiy 75 ml	brand_spelling_not_verified
11204	КРЕМ ДЕТСКИЙ PAPPY PAMPER ПОД ПОДГУЗНИК 80МЛ	Крем Детский PAPPY PAMPER ПОД Подгузник 80 мл	Krem Detskiy PAPPY PAMPER Pod Podguznik 80 ml	brand_spelling_not_verified
11205	КРЕМ ДЕТСКИЙ PAPPY PAMPER УВЛАЖНАЮЩИЙ 80МЛ	Крем Детский PAPPY PAMPER Увлажнающий 80 мл	Krem Detskiy PAPPY PAMPER Uvlajnayushchiy 80 ml	brand_spelling_not_verified
11206	КРЕМ ДЕТСКИЙ TOPFER BABYCARE П/ОПРЕЛОСТЕЙ И РАЗДРАЖЕНИЯ 75МЛ	Крем Детский TOPFER BABYCARE П/опрелостей И Раздражения 75 мл	Krem Detskiy TOPFER BABYCARE P/oprelostey I Razdrajeniya 75 ml	unresolved_abbreviation
11207	КРЕМ ДЕТСКИЙ АЛИСА 40Г	Крем Детский Алиса 40 г	Krem Detskiy Alisa 40 g	brand_spelling_not_verified
11208	КРЕМ ДЕТСКИЙ АЛИСА НЕЖНЫЙ УХОД 45МЛ	Крем Детский Алиса Нежный Уход 45 мл	Krem Detskiy Alisa Nejniy Uxod 45 ml	brand_spelling_not_verified
11209	КРЕМ ДЕТСКИЙ ДРАКОША 80МЛ	Крем Детский Дракоша 80 мл	Krem Detskiy Drakosha 80 ml	brand_spelling_not_verified
11210	КРЕМ ДЕТСКИЙ ЗАЩИТНЫЙ 100МЛ	Крем Детский Защитный 100 мл	Krem Detskiy Zashchitniy 100 ml	brand_spelling_not_verified
11211	КРЕМ ДЕТСКИЙ ПОПКИНСЫ ПОД ПОДГУЗНИК 80МЛ	Крем Детский Попкинсы ПОД Подгузник 80 мл	Krem Detskiy Popkinsi Pod Podguznik 80 ml	brand_spelling_not_verified
11212	КРЕМ ДЕТСКИЙ ПОПКИНСЫ УВЛАЖ/МАЛЫШ 80МЛ	Крем Детский Попкинсы Увлаж/малыш 80 мл	Krem Detskiy Popkinsi Uvlaj/malish 80 ml	unresolved_abbreviation
11213	КРЕМ ДЕТСКИЙ С РОМАШКОЙ 100МЛ	Крем Детский С Ромашкой 100 мл	Krem Detskiy S Romashkoy 100 ml	brand_spelling_not_verified
11214	КРЕМ ДЕТСКИЙ С РОМАШКОЙ 45МЛ	Крем Детский С Ромашкой 45 мл	Krem Detskiy S Romashkoy 45 ml	brand_spelling_not_verified
11215	КРЕМ ДЕТСКИЙ С ЧЕРЕДОЙ 100МЛ	Крем Детский С Чередой 100 мл	Krem Detskiy S Cheredoy 100 ml	brand_spelling_not_verified
11216	КРЕМ ДЕТСКИЙ С ЧЕРЕДОЙ 45МЛ	Крем Детский С Чередой 45 мл	Krem Detskiy S Cheredoy 45 ml	brand_spelling_not_verified
11217	КРЕМ ДЕТСКИЙ ТИК-ТАК 41Г	Крем Детский Тик-так 41 г	Krem Detskiy Tik-tak 41 g	brand_spelling_not_verified
11218	КРЕМ ДЕТСКИЙ ТИК-ТАК ПОД ПОДГУЗНИК 75Г	Крем Детский Тик-так ПОД Подгузник 75 г	Krem Detskiy Tik-tak Pod Podguznik 75 g	brand_spelling_not_verified
11219	КРЕМ ДЕТСКИЙ ТИК-ТАК УСПОКАИВАЮЩИЙ 75Г	Крем Детский Тик-так Успокаивающий 75 г	Krem Detskiy Tik-tak Uspokaivayushchiy 75 g	brand_spelling_not_verified
11220	КРЕМ ДЕТСКИЙ Я САМ 45МЛ	Крем Детский Я САМ 45 мл	Krem Detskiy Ya Sam 45 ml	brand_spelling_not_verified
11221	КРЕМ ДЛЯ ЗАЩИТЫ ОТ ВЕТРА И НЕПОГОДЫ BEBBLE 50МЛ	Крем ДЛЯ Защиты ОТ Ветра И Непогоды BEBBLE 50 мл	Krem Dlya Zashchiti Ot Vetra I Nepogodi BEBBLE 50 ml	brand_spelling_not_verified
11222	КРЕМ ДЛЯ ЛИЦА  SWISS ENERGY 24H ANTI AGE АНТИВОЗРАСТНОЙ 40МЛ	Крем ДЛЯ Лица SWISS ENERGY 24H ANTI AGE Антивозрастной 40 мл	Krem Dlya Litsa SWISS ENERGY 24H ANTI AGE Antivozrastnoy 40 ml	brand_spelling_not_verified
11223	КРЕМ ДЛЯ ЛИЦА "АЛОЭ" 50МЛ	Крем ДЛЯ Лица "Алоэ" 50 мл	Krem Dlya Litsa "Aloe" 50 ml	brand_spelling_not_verified
11224	КРЕМ ДЛЯ ЛИЦА "ОГУРЕЧНЫЙ" 50МЛ	Крем ДЛЯ Лица "Огуречный" 50 мл	Krem Dlya Litsa "Ogurechniy" 50 ml	brand_spelling_not_verified
11225	КРЕМ ДЛЯ ЛИЦА "ОЛИВКОВЫЙ" 50МЛ	Крем ДЛЯ Лица "Оливковый" 50 мл	Krem Dlya Litsa "Olivkoviy" 50 ml	brand_spelling_not_verified
11226	КРЕМ ДЛЯ ЛИЦА "ПЕРСИКОВЫЙ" 50МЛ	Крем ДЛЯ Лица "Персиковый" 50 мл	Krem Dlya Litsa "Persikoviy" 50 ml	brand_spelling_not_verified
11227	КРЕМ ДЛЯ ЛИЦА "РОМАШКА" 50МЛ	Крем ДЛЯ Лица "Ромашка" 50 мл	Krem Dlya Litsa "Romashka" 50 ml	brand_spelling_not_verified
11228	КРЕМ ДЛЯ ЛИЦА "ШИПОВНИК" 50МЛ	Крем ДЛЯ Лица "Шиповник" 50 мл	Krem Dlya Litsa "Shipovnik" 50 ml	brand_spelling_not_verified
11229	КРЕМ ДЛЯ ЛИЦА BEBBLE 50МЛ	Крем ДЛЯ Лица BEBBLE 50 мл	Krem Dlya Litsa BEBBLE 50 ml	brand_spelling_not_verified
11230	КРЕМ ДЛЯ ЛИЦА NIVEA CARE УВЛАЖНЯЮЩИЙ Д/ВСЕХ ТИПОВ КОЖИ 100МЛ	Крем ДЛЯ Лица NIVEA CARE Увлажняющий Д/всех Типов Кожи 100 мл	Krem Dlya Litsa NIVEA CARE Uvlajnyayushchiy D/vsex Tipov Koji 100 ml	unresolved_abbreviation
11231	КРЕМ ДЛЯ ЛИЦА NIVEA CARE УВЛАЖНЯЮЩИЙ Д/ЧУВСТВИТ КОЖИ 100МЛ	Крем ДЛЯ Лица NIVEA CARE Увлажняющий Д/чувствит Кожи 100 мл	Krem Dlya Litsa NIVEA CARE Uvlajnyayushchiy D/chuvstvit Koji 100 ml	unresolved_abbreviation
11232	КРЕМ ДЛЯ ЛИЦА NIVEA MEN 75МЛ	Крем ДЛЯ Лица NIVEA MEN 75 мл	Krem Dlya Litsa NIVEA MEN 75 ml	brand_spelling_not_verified
11233	КРЕМ ДЛЯ ЛИЦА БУРЕНКА С ФИТОФЛОРАНОМ И ПЕПТИДАМИ 100МЛ	Крем ДЛЯ Лица Буренка С Фитофлораном И Пептидами 100 мл	Krem Dlya Litsa Burenka S Fitofloranom I Peptidami 100 ml	brand_spelling_not_verified
11234	КРЕМ ДЛЯ ЛИЦА ВАСИЛЬКОВЫЙ 100МЛ	Крем ДЛЯ Лица Васильковый 100 мл	Krem Dlya Litsa Vasilkoviy 100 ml	brand_spelling_not_verified
11235	КРЕМ ДЛЯ ЛИЦА И ТЕЛА BIO SPA ЭКСТРАКТ ЗЕЛЕНОГО ЧАЯ 125МЛ	Крем ДЛЯ Лица И Тела BIO SPA Экстракт Зеленого ЧАЯ 125 мл	Krem Dlya Litsa I Tela BIO SPA Ekstrakt Zelenogo Chaya 125 ml	brand_spelling_not_verified
11236	КРЕМ ДЛЯ ЛИЦА ЛИМОННЫЙ ТОНИЗИРУЮЩИЙ 100МЛ	Крем ДЛЯ Лица Лимонный Тонизирующий 100 мл	Krem Dlya Litsa Limonniy Toniziruyushchiy 100 ml	brand_spelling_not_verified
11237	КРЕМ ДЛЯ ЛИЦА МОРКОВНЫЙ УВЛАЖНЯЮЩИЙ 100МЛ	Крем ДЛЯ Лица Морковный Увлажняющий 100 мл	Krem Dlya Litsa Morkovniy Uvlajnyayushchiy 100 ml	brand_spelling_not_verified
11238	КРЕМ ДЛЯ ЛИЦА ОГУРЕЧНЫЙ 100МЛ	Крем ДЛЯ Лица Огуречный 100 мл	Krem Dlya Litsa Ogurechniy 100 ml	brand_spelling_not_verified
11239	КРЕМ ДЛЯ ЛИЦА ОЛИВКОВЫЙ ПИТАТЕЛЬНЫЙ 100МЛ	Крем ДЛЯ Лица Оливковый Питательный 100 мл	Krem Dlya Litsa Olivkoviy Pitatelniy 100 ml	brand_spelling_not_verified
11240	КРЕМ ДЛЯ ЛИЦА ПЕРСИКОВЫЙ ПИТАТЕЛЬНЫЙ 100МЛ	Крем ДЛЯ Лица Персиковый Питательный 100 мл	Krem Dlya Litsa Persikoviy Pitatelniy 100 ml	brand_spelling_not_verified
11241	КРЕМ ДЛЯ ЛИЦА ПШЕНИЧНЫЙ 100МЛ	Крем ДЛЯ Лица Пшеничный 100 мл	Krem Dlya Litsa Pshenichniy 100 ml	brand_spelling_not_verified
11242	КРЕМ ДЛЯ ЛИЦА РОМАШКОВЫЙ 100МЛ	Крем ДЛЯ Лица Ромашковый 100 мл	Krem Dlya Litsa Romashkoviy 100 ml	brand_spelling_not_verified
11243	КРЕМ ДЛЯ ЛИЦА С КРАПИВОЙ И ЧИСТОТЕЛОМ 100МЛ	Крем ДЛЯ Лица С Крапивой И Чистотелом 100 мл	Krem Dlya Litsa S Krapivoy I Chistotelom 100 ml	brand_spelling_not_verified
11244	КРЕМ ДЛЯ ЛИЦА СПЕРМАЦЕТОВЫЙ ПИТАТЕЛЬНЫЙ 100МЛ	Крем ДЛЯ Лица Спермацетовый Питательный 100 мл	Krem Dlya Litsa Spermatsetoviy Pitatelniy 100 ml	brand_spelling_not_verified
11245	КРЕМ ДЛЯ ЛИЦА СПЕРМАЦЕТОВЫЙ УВЛАЖНЯЮЩИЙ 100МЛ	Крем ДЛЯ Лица Спермацетовый Увлажняющий 100 мл	Krem Dlya Litsa Spermatsetoviy Uvlajnyayushchiy 100 ml	brand_spelling_not_verified
11246	КРЕМ ДЛЯ ЛИЦА ЯНТАРНЫЙ С ГИНКО БИЛОБА И ЖЕНЬШЕНЕМ 100МЛ	Крем ДЛЯ Лица Янтарный С Гинко Билоба И Женьшенем 100 мл	Krem Dlya Litsa Yantarniy S Ginko Biloba I Jenshenem 100 ml	brand_spelling_not_verified
11247	КРЕМ ДЛЯ ЛИЦА ЯНТАРНЫЙ С МАСЛОМ ШИ ПИТАТЕЛЬНЫЙ 100МЛ	Крем ДЛЯ Лица Янтарный С Маслом ШИ Питательный 100 мл	Krem Dlya Litsa Yantarniy S Maslom Shi Pitatelniy 100 ml	brand_spelling_not_verified
11248	КРЕМ ДЛЯ НОГ "МЕНТОЛОВЫЙ" 50МЛ	Крем ДЛЯ НОГ "Ментоловый" 50 мл	Krem Dlya Nog "Mentoloviy" 50 ml	brand_spelling_not_verified
11249	КРЕМ ДЛЯ НОГ "МОЧЕВИНА" 100МЛ	Крем ДЛЯ НОГ "Мочевина" 100 мл	Krem Dlya Nog "Mochevina" 100 ml	brand_spelling_not_verified
11250	КРЕМ ДЛЯ НОГ "ПОДОРОЖНИКОВЫЙ" 50МЛ	Крем ДЛЯ НОГ "Подорожниковый" 50 мл	Krem Dlya Nog "Podorojnikoviy" 50 ml	brand_spelling_not_verified
11251	КРЕМ ДЛЯ НОГ AURA ВОССТАНАВЛИВАЮЩИЙ 70МЛ	Крем ДЛЯ НОГ AURA Восстанавливающий 70 мл	Krem Dlya Nog AURA Vosstanavlivayushchiy 70 ml	brand_spelling_not_verified
11252	КРЕМ ДЛЯ НОГ PHYTO SPA ПИТАТЕЛНЫЙ 80Г	Крем ДЛЯ НОГ PHYTO SPA Питателный 80 г	Krem Dlya Nog PHYTO SPA Pitatelniy 80 g	brand_spelling_not_verified
11253	КРЕМ ДЛЯ НОГ PHYTO SPA СМЯГЧАЮЩИЙ 80Г	Крем ДЛЯ НОГ PHYTO SPA Смягчающий 80 г	Krem Dlya Nog PHYTO SPA Smyagchayushchiy 80 g	brand_spelling_not_verified
11254	КРЕМ ДЛЯ НОГ SVOBODA MOTHER CARE ОТ ТЯЖЕСТИ И ОТЕКОВ 250МЛ	Крем ДЛЯ НОГ SVOBODA MOTHER CARE ОТ Тяжести И Отеков 250 мл	Krem Dlya Nog SVOBODA MOTHER CARE Ot Tyajesti I Otekov 250 ml	brand_spelling_not_verified
11255	КРЕМ ДЛЯ НОГ SWISS ENERGY FOOT CARE ПИТАТЕЛЬНЫЙ 75МЛ	Крем ДЛЯ НОГ SWISS ENERGY FOOT CARE Питательный 75 мл	Krem Dlya Nog SWISS ENERGY FOOT CARE Pitatelniy 75 ml	brand_spelling_not_verified
11256	КРЕМ ДЛЯ НОГ VEGETABLE BEAUTY С МАСЛОМ АВОКАДО 200МЛ	Крем ДЛЯ НОГ VEGETABLE BEAUTY С Маслом Авокадо 200 мл	Krem Dlya Nog VEGETABLE BEAUTY S Maslom Avokado 200 ml	brand_spelling_not_verified
11257	КРЕМ ДЛЯ НОГ МЕНТОЛОВЫЙ 50МЛ	Крем ДЛЯ НОГ Ментоловый 50 мл	Krem Dlya Nog Mentoloviy 50 ml	brand_spelling_not_verified
11258	КРЕМ ДЛЯ НОГ ПРИРОДНАЯ ПОМОЩЬ С МОЧЕВИНОЙ 50МЛ	Крем ДЛЯ НОГ Природная Помощь С Мочевиной 50 мл	Krem Dlya Nog Prirodnaya Pomoshch S Mochevinoy 50 ml	brand_spelling_not_verified
